TIME     | VALID | REASON      | COD | RESPONSE DATA                     | REQUEST
==================================================================================
14:52:40 | False | timeout     | 408 |                                   | https://www.currencyexchangeapi.com/terms-of-service 
14:52:41 | False | timeout     | 408 |                                   | https://www.currencyexchangeapi.com/terms-of-service 
14:52:57 | True  | valid-req   | 200 | <!doctype html><html lang="en-... | https://opensource.org/licenses/MIT 
14:52:58 | True  | valid-req   | 200 | <!DOCTYPE html><!-- paulirish.... | https://www.currencyconverterapi.com/docs 
14:52:59 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io 
14:53:00 | False | status-code | 404 | <html><head><title>404 Not Fou... | https://api.exchangerate-api.com/invalidRoute/?invalidParam=invalidValue 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/latest 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/convert 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/historical 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/rates 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/currencies 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/chart 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/calculator 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/news 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/forecast 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/comparison 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/latest?base=USD&symbols=EUR,GBP 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/convert?from=USD&to=EUR&amount=100 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/historical?date=2021-10-15 
14:53:02 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/16 
14:53:07 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/convert?from=USD 
14:53:07 | True  | valid-req   | 200 | Valid request                     | https://currencyexchangeapilocal.io/convert?to=EUR 
