TIME     | VALID | REASON      | COD | RESPONSE DATA                     | REQUEST
==================================================================================
08:49:04 | False | status-code | 404 | <!DOCTYPE html><html><head><li... | https://coincap.io/terms/terms.pdf 
08:49:08 | False | status-code | 404 | <!DOCTYPE html><html><head><li... | https://coincap.io/terms 
08:50:03 | False | status-code | 404 | <!DOCTYPE html><html><head><li... | https://coincap.io/terms 
08:50:15 | False | status-code | 404 | <!DOCTYPE html><html><head><li... | https://coincap.io/support 
08:50:20 | False | timeout     | 408 |                                   | https://support.coincap.io 
08:50:38 | False | status-code | 404 | <!DOCTYPE html><html lang="en"... | https://coinmarketcap.com/contact 
08:50:43 | True  | valid-req   | 200 | <!doctype html><html lang="en-... | https://opensource.org/licenses/MIT 
08:50:45 | True  | valid-req   | 200 | <!doctype html><html lang="en"... | https://docs.coincap.io 
08:51:06 | True  | valid-req   | 200 | {"data":[{"id":"bitcoin","rank... | https://api.coincap.io/v2/assets?limit=10 
08:51:07 | True  | valid-req   | 200 | {"data":[{"id":"bitcoin","rank... | https://api.coincap.io/v2/assets?limit=10 
08:51:07 | False | status-code | 404 | <!DOCTYPE html><html lang="en"... | https://api.coincap.io/invalidRoute/?invalidParam=invalidValue 
08:52:39 | True  | valid-req   | 200 | {"data":{"id":"bitcoin","rank"... | https://api.coincap.io/v2/assets/bitcoin?limit=10 
08:52:40 | True  | valid-req   | 200 | {"data":{"id":"ethereum","rank... | https://api.coincap.io/v2/assets/ethereum?limit=10 
08:52:40 | True  | valid-req   | 200 | {"data":{"id":"litecoin","rank... | https://api.coincap.io/v2/assets/litecoin?limit=10 
08:52:41 | False | status-code | 404 | {"error":"ripple not found","t... | https://api.coincap.io/v2/assets/ripple?limit=10 
08:52:41 | True  | valid-req   | 200 | {"data":{"id":"cardano","rank"... | https://api.coincap.io/v2/assets/cardano?limit=10 
08:52:42 | True  | valid-req   | 200 | {"data":{"id":"stellar","rank"... | https://api.coincap.io/v2/assets/stellar?limit=10 
08:52:43 | True  | valid-req   | 200 | {"data":{"id":"eos","rank":"58... | https://api.coincap.io/v2/assets/eos?limit=10 
08:52:43 | True  | valid-req   | 200 | {"data":{"id":"tron","rank":"1... | https://api.coincap.io/v2/assets/tron?limit=10 
08:52:44 | True  | valid-req   | 200 | {"data":{"id":"tezos","rank":"... | https://api.coincap.io/v2/assets/tezos?limit=10 
08:52:44 | True  | valid-req   | 200 | {"data":{"id":"chainlink","ran... | https://api.coincap.io/v2/assets/chainlink?limit=10 
08:52:45 | True  | valid-req   | 200 | {"data":{"id":"bitcoin","rank"... | https://api.coincap.io/v2/assets/bitcoin?interval=d1&limit=10 
08:52:45 | True  | valid-req   | 200 | {"data":{"id":"ethereum","rank... | https://api.coincap.io/v2/assets/ethereum?interval=d1&limit=10 
08:52:46 | True  | valid-req   | 200 | {"data":{"id":"litecoin","rank... | https://api.coincap.io/v2/assets/litecoin?time=2022-01-01&limit=10 
08:52:46 | False | status-code | 404 | {"error":"10 not found","times... | https://api.coincap.io/v2/assets/10?limit=10 
08:52:47 | False | status-code | 404 | <!DOCTYPE html><html lang="en"... | https://api.coincap.io/v2?limit=10 
08:52:48 | True  | valid-req   | 200 | {"data":[{"id":"bitcoin","rank... | https://api.coincap.io/v2/assets?limit=10 
