TIME     | VALID | REASON      | COD | RESPONSE DATA                     | REQUEST
==================================================================================
15:35:39 | False | status-code | 404 | <!DOCTYPE html><html  lang="en... | https://github.com/spring-projects/spring-petclinic/blob/main/LICENSE 
15:35:40 | False | status-code | 404 | <!DOCTYPE html><html  lang="en... | https://github.com/spring-projects/spring-petclinic-api/blob/main/LICENSE 
15:35:41 | False | status-code | 404 | <!DOCTYPE html><html  lang="en... | https://github.com/spring-projects/spring-petclinic-api/blob/main/LICENSE 
15:35:42 | False | status-code | 404 | <!DOCTYPE html><html  lang="en... | https://github.com/spring-projects/spring-petclinic-api 
15:35:45 | False | status-code | 404 | Not Found                         | https://github.com/spring-projects/spring-petclinic-api/issues 
15:35:46 | False | status-code | 404 | <!DOCTYPE html><html  lang="en... | https://github.com/spring-projects/spring-petclinic-api/blob/main/README.md 
15:35:48 | True  | valid-req   | 200 |                               ... | https://www.apache.org/licenses/LICENSE-2.0 
15:35:49 | True  | valid-req   | 200 | <!DOCTYPE html><html  lang="en... | https://github.com/spring-projects/spring-petclinic 
15:35:55 | True  | valid-req   | 200 | [{"firstName":"George","lastNa... | http://localhost:9966/petclinic/api/owners 
15:35:55 | True  | valid-req   | 200 | {"firstName":"George","lastNam... | http://localhost:9966/petclinic/api/owners/1 
15:35:55 | False | status-code | 404 | < DATA>                           | http://localhost:9966/petclinic/api/owners?lastName=Smith 
15:35:55 | True  | valid-req   | 200 | [{"name":"Leo","birthDate":"20... | http://localhost:9966/petclinic/api/pets 
15:35:55 | True  | valid-req   | 200 | {"name":"Leo","birthDate":"201... | http://localhost:9966/petclinic/api/pets/1 
15:35:55 | True  | valid-req   | 200 | [{"name":"Leo","birthDate":"20... | http://localhost:9966/petclinic/api/pets?type=dog 
15:35:55 | True  | valid-req   | 200 | [{"firstName":"James","lastNam... | http://localhost:9966/petclinic/api/vets 
15:35:55 | True  | valid-req   | 200 | {"firstName":"James","lastName... | http://localhost:9966/petclinic/api/vets/1 
15:35:55 | True  | valid-req   | 200 | [{"firstName":"James","lastNam... | http://localhost:9966/petclinic/api/vets?lastName=Doe 
15:35:55 | True  | valid-req   | 200 | [{"date":"2013-01-01","descrip... | http://localhost:9966/petclinic/api/visits 
15:35:55 | True  | valid-req   | 200 | {"date":"2013-01-01","descript... | http://localhost:9966/petclinic/api/visits/1 
15:35:55 | True  | valid-req   | 200 | [{"date":"2013-01-01","descrip... | http://localhost:9966/petclinic/api/visits?petId=1 
15:35:55 | True  | valid-req   | 200 | [{"id":1,"name":"radiology"},{... | http://localhost:9966/petclinic/api/specialties 
15:35:55 | True  | valid-req   | 200 | {"id":1,"name":"radiology"}       | http://localhost:9966/petclinic/api/specialties/1 
15:35:55 | True  | valid-req   | 200 | [{"id":1,"name":"radiology"},{... | http://localhost:9966/petclinic/api/specialties?name=surgery 
15:35:55 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/invalidRoute/?invalidParam=invalidValue 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/checkups?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/vaccinations?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/grooming?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/medications?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/surgery?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/dental?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/boarding?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/training?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/therapy?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/nutrition?petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/checkups?date=2022-05-15&petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/vaccinations?petId=1234&petId=1 
15:35:58 | False | status-code | 500 | {"className":"org.springframew... | http://localhost:9966/petclinic/api/visits/grooming?date=2022-10-15&petId=1 
15:35:58 | False | status-code | 404 | < DATA>                           | http://localhost:9966/petclinic/api/visits/58?petId=1 
15:36:01 | True  | valid-req   | 200 | [{"id":1,"name":"radiology"},{... | http://localhost:9966/petclinic/api/specialties?id=1 
15:36:01 | True  | valid-req   | 200 | [{"id":1,"name":"radiology"},{... | http://localhost:9966/petclinic/api/specialties?name=Dentistry 
15:36:01 | True  | valid-req   | 200 | [{"id":1,"name":"radiology"},{... | http://localhost:9966/petclinic/api/specialties?description=Specializes+in+oral+health 
15:36:01 | True  | valid-req   | 200 | [{"id":1,"name":"radiology"},{... | http://localhost:9966/petclinic/api/specialties?vetId=2 
